Company Name,Phone No 1,Phone No 2,Phone No 3,Phone No 4,Phone No 5,Address,City,State,Postal Code,URL
High Tech Roofing,(604) 782-6462,,,,,7837 117A St ,Delta,BC,V4C 6C4,https://www.bbb.org/ca/bc/delta/profile/roofing-contractors/high-tech-roofing-0037-1287186
Dutta Custom Metal Roofing Ltd,(604) 782-6462,,,,,7837 117A St ,Delta,BC,V4C 6C4,https://www.bbb.org/ca/bc/delta/profile/metal-roofing-contractors/dutta-custom-metal-roofing-ltd-0037-2418651
Lower Mainland Roof Inspections & Consulting Ltd.,(778) 968-6465,,,,,12077 59 Ave ,Surrey,BC,V3X 3L3,https://www.bbb.org/ca/bc/surrey/profile/roof-inspection/lower-mainland-roof-inspections-consulting-ltd-0037-1371601
First Experts Roofing,(778) 230-5717,,,,,13140 99 Ave ,Surrey,BC,V3T 1E9,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/first-experts-roofing-0037-1266260
Tectum Sheet Metal Ltd.,(778) 590-0903,(778) 727-0755,,,,11846 84 Ave ,Delta,BC,V4C 2M5,https://www.bbb.org/ca/bc/surrey/profile/sheet-metal-contractor/tectum-sheet-metal-ltd-0037-1284849
Friendly Roofing Ltd.,(778) 246-0606,,,,,9711 128A St ,Surrey,BC,V3T 3E1,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/friendly-roofing-ltd-0037-1264958
Rainstar Roofing,(236) 333-7982,,,,,Private Address ,Surrey,BC,V3T 1R1,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/rainstar-roofing-0037-1384219
Vingroup Contracting Ltd,(604) 767-6642,,,,,Non Reportable Home Address ,Surrey,BC,V3S 3X8,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/vingroup-contracting-ltd-0037-1365925
L & W Restorations,(604) 671-5182,,,,,46 9955 140 St ,Surrey,BC,V3T 4M4,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/l-w-restorations-0037-175052
Gates Martinez Renovation Services Ltd,(604) 572-8255,,,,,5661 125A St ,Surrey,BC,V3X 3G8,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/gates-martinez-renovation-services-ltd-0037-1200468
Advanced Euro Paving & Landscaping,(604) 862-8770,,,,,7988 170A St ,Surrey,BC,V4N 0C6,https://www.bbb.org/ca/bc/surrey/profile/landscape-contractors/advanced-euro-paving-landscaping-0037-1255194
On Demand Renos Ltd,(604) 512-8777,,,,,-- ,Delta,BC,V4C 1C4,https://www.bbb.org/ca/bc/delta/profile/home-improvement/on-demand-renos-ltd-0037-1369333
Gemini Marketing & Management Corp.,(604) 930-8402,,,,,"9242 126A St., ",Surrey,BC,V3V 5G2,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/gemini-marketing-management-corp-0037-1231985
Beautiful Image Renovation,(778) 293-0883,,,,,12566 91A Ave ,Surrey,BC,V3V 7C7,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/beautiful-image-renovation-0037-1205404
22 Construction,(604) 726-2122,,,,,8767 168 St. ,Surrey,BC,V4N 5J4,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/22-construction-0037-1291097
Khaira Bros Plumbing and Heating,(604) 970-5700,,,,,12550 91A Ave ,Surrey,BC,V3V 7C7,https://www.bbb.org/ca/bc/surrey/profile/plumber/khaira-bros-plumbing-and-heating-0037-1373330
Scores Grill,(604) 594-8887,,,,,8220 120 St ,Surrey,BC,V3W 3N4,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/scores-grill-0037-1188374
Innova Remodeling,(604) 762-7005,(604) 598-0212,,,,5504 125A St ,Surrey,BC,V3W 1X3,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/innova-remodeling-0037-1135228
Emin's Renovations,(604) 375-5122,,,,,,Surrey,BC,V3T 4Z5,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/emins-renovations-0037-1257112
New Image Projects Ltd,(604) 803-7944,(604) 575-0222,,,,5835 167 St ,Surrey,BC,V3S 9T5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/new-image-projects-ltd-0037-1187864
DM Masonry,(604) 999-5893,,,,,Private Address ,Surrey,BC,V3S 0C6,https://www.bbb.org/ca/bc/surrey/profile/mason-contractors/dm-masonry-0037-1384925
Heavenly Interiors,(604) 496-1311,,,,,111 14859 100 Ave ,Surrey,BC,V3R 2V5,https://www.bbb.org/ca/bc/surrey/profile/painting-contractors/heavenly-interiors-0037-1268345
Essar Finishing Carpentry Ltd,(778) 968-3403,,,,,205 7837 120 A St ,Surrey,BC,V3W 0W9,https://www.bbb.org/ca/bc/surrey/profile/finish-carpentry/essar-finishing-carpentry-ltd-0037-1375910
Bling Construction,(778) 863-2241,,,,,9772 152B St ,Surrey,BC,V3R 9K3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/bling-construction-0037-1382620
JC Homes (2016) Ltd,(604) 710-4837,,,,,9510 132 St ,Surrey,BC,V3V 5R3,https://www.bbb.org/ca/bc/surrey/profile/home-builders/jc-homes-2016-ltd-0037-1377154
Aquatic Pools Ltd.,(604) 588-1698,,,,,16491 89 Ave ,Surrey,BC,V4N 1A2,https://www.bbb.org/ca/bc/surrey/profile/pool-contractors/aquatic-pools-ltd-0037-1236174
Gahlla Renovation Services Ltd.,(778) 668-4721,,,,,7857 St ,Surrey,BC,V3W 0W6,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/gahlla-renovation-services-ltd-0037-1364776
Gogoani Construction Ltd.,(778) 861-7575,,,,,9416 160 St ,Surrey,BC,V4N 2R6,https://www.bbb.org/ca/bc/surrey/profile/construction/gogoani-construction-ltd-0037-1377087
Experacon Construction,(778) 882-1441,,,,,9825 140 St ,Surrey,BC,V3T 5M1,https://www.bbb.org/ca/bc/surrey/profile/construction-services/experacon-construction-0037-1385141
XMT Construction Ltd.,(604) 329-6561,,,,,8068 120A St ,Delta,BC,V4C 6P6,https://www.bbb.org/ca/bc/delta/profile/home-improvement/xmt-construction-ltd-0037-1255720
Father & Son Renovations And Contracting,(604) 589-4319,,,,,,Surrey,BC,V3T 4H7,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/father-son-renovations-and-contracting-0037-215581
Todds Custom Cabinets & Renovations,(604) 644-5145,,,,,204-6557 121 St ,Surrey,BC,V3W 1E7,https://www.bbb.org/ca/bc/surrey/profile/cabinet-maker/todds-custom-cabinets-renovations-0037-1302599
AHM Construction & Remodelling Ltd,(604) 317-6643,,,,,8110 120A St ,Surrey,BC,V3W 3P3,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/ahm-construction-remodelling-ltd-0037-1369470
Court Construction,(604) 594-1142,,,,,71 12172 84 Ave ,Surrey,BC,V3W 9S9,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/court-construction-0037-215177
Swoham Construction Ltd,(778) 323-2432,,,,,Private Address ,Surrey,BC,V3T 4M4,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/swoham-construction-ltd-0037-2396498
Kevin Gray Quality Restoration Solutions,(604) 828-5896,,,,,235 - 9458 Prince Charles Blvd ,Surrey,BC,V3V 1S6,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/kevin-gray-quality-restoration-solutions-0037-1213052
G N R Contracting,(604) 841-8477,,,,,13522 87 A Ave ,Surrey,BC,V3W 6B6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/g-n-r-contracting-0037-221999
Encompass Contract & Land Services,(604) 572-5074,,,,,12895 68 Ave ,Surrey,BC,V3W 7M1,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/encompass-contract-land-services-0037-1211158
Buildiko Homes & Construction Ltd.,(604) 729-6260,,,,,201 8433 132 St ,Surrey,BC,V3W 4N8,https://www.bbb.org/ca/bc/surrey/profile/home-renovation/buildiko-homes-construction-ltd-0037-1379032
777 Construction Ltd.,(604) 765-5429,,,,,"7 107 12827 76 Ave, ",Surrey,BC,V3W 2V3,https://www.bbb.org/ca/bc/surrey/profile/construction/777-construction-ltd-0037-2399675
Avis Restoration Services Ltd.,(604) 518-7310,,,,,118 12827 76 Ave ,Surrey,BC,V3W 1E6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/avis-restoration-services-ltd-0037-1266678
Paratech Integrated Systems Ltd.,(604) 780-6311,,,,,205 12844 78 Ave ,Surrey,BC,V3W 8E7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/paratech-integrated-systems-ltd-0037-2412403
Future Home Surrey Ltd,(604) 599-6111,(604) 535-2851,,,,112 7750 128 St ,Surrey,BC,V3W 0R6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/future-home-surrey-ltd-0037-163648
My House Design/Build Team Ltd.,(604) 694-6873,(604) 951-4093,,,,15356 Fraser Hwy ,Surrey,BC,V3R 3P5,https://www.bbb.org/ca/bc/surrey/profile/home-renovation/my-house-designbuild-team-ltd-0037-1236341
Sindhar Construction and Renovation Ltd.,(778) 955-5841,,,,,13836 89 A Ave ,Surrey,BC,V3V 6K9,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/sindhar-construction-and-renovation-ltd-0037-1291444
Karcher Renovations and Handyman Services,(604) 401-1142,,,,,6998 128 St ,Surrey,BC,V3W 4C9,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/karcher-renovations-and-handyman-services-0037-2413511
K. R. M. Enterprises,(604) 574-4064,,,,,5664 149 St ,Surrey,BC,V3S 8W9,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/k-r-m-enterprises-0037-1130026
Royal Craft Homes,(604) 724-0009,,,,,205 12899 80 Ave ,Surrey,BC,V3W 0E6,https://www.bbb.org/ca/bc/surrey/profile/home-builders/royal-craft-homes-0037-1300190
Western Luxury Custom Homes,(778) 772-1313,,,,,13137 62B Ave ,Surrey,BC,V3X 1P4,https://www.bbb.org/ca/bc/surrey/profile/home-builders/western-luxury-custom-homes-0037-1284067
Neat Construction Ltd,(604) 825-4213,,,,,15152 Fraser Hwy ,Surrey,BC,V3R 3P1,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/neat-construction-ltd-0037-1376045
Brahma Renovations and Construction,(604) 783-6447,,,,,8886 Ursus Cr ,Surrey,BC,V3V 6L4,https://www.bbb.org/ca/bc/surrey/profile/home-renovation/brahma-renovations-and-construction-0037-1379472
Shri Guru Nanak Construction Ltd.,(604) 537-7400,,,,,7822 167A Street ,Surrey,BC,V4N 0L9,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/shri-guru-nanak-construction-ltd-0037-1365327
West Villa Developments Ltd.,(604) 710-6003,,,,,13265 92B Avenue ,Surrey,BC,V3V 6N6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/west-villa-developments-ltd-0037-1365743
Timberline Industries Inc,(604) 599-9151,,,,,7984 123 Street ,Surrey,BC,V3S 4N5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/timberline-industries-inc-0037-213400
Prestige Worldwide Mechanical Ltd,(604) 455-7510,,,,,9068 160 A St ,Surrey,BC,V4N 3E4,https://www.bbb.org/ca/bc/surrey/profile/plumber/prestige-worldwide-mechanical-ltd-0037-1303142
On Site Contracting,(604) 808-8542,,,,,15455 95 Ave ,Surrey,BC,V3R 9E4,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/on-site-contracting-0037-1200621
ASPS Renovations Ltd.,(604) 839-3889,,,,,12580 60A Ave ,Surrey,BC,V3X 3L7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/asps-renovations-ltd-0037-1296298
HighGrove Construction Ltd,(604) 318-7235,,,,,9586 153A St ,Surrey,BC,V3R 8J6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/highgrove-construction-ltd-0037-1372097
Prabh Construction Ltd,(604) 825-4068,,,,,6099 123 St ,Surrey,BC,V3W 1M9,https://www.bbb.org/ca/bc/surrey/profile/custom-home-builder/prabh-construction-ltd-0037-1371993
Big Boss Construction Ltd,(604) 729-6533,,,,,7781 122 St ,Surrey,BC,V3W 3S5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/big-boss-construction-ltd-0037-1375415
Everwest Construction,(778) 881-4395,,,,,12161 76 Ave ,Surrey,BC,V3W 2T3,https://www.bbb.org/ca/bc/surrey/profile/home-builders/everwest-construction-0037-1383027
Westex Group Development Ltd.,(604) 307-6751,,,,,13446 95 Avenue ,Surrey,BC,V3V 1P5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/westex-group-development-ltd-0037-1368203
Northwest Drafting & Design Ltd.,(778) 863-2232,,,,,8835 164 St ,Surrey,BC,V4N 1A1,https://www.bbb.org/ca/bc/surrey/profile/home-design/northwest-drafting-design-ltd-0037-1379225
PLR Construction Ltd,(604) 728-6681,,,,,16536 61 Ave ,Surrey,BC,V3S 5V4,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/plr-construction-ltd-0037-1285063
Lark Group of Companies,(604) 576-2935,(604) 576-2936,,,,1500 13737 96 Ave ,Surrey,BC,V3V 0C6,https://www.bbb.org/ca/bc/surrey/profile/real-estate-development/lark-group-of-companies-0037-175793
Pacific Restoration (1994) Ltd,(604) 437-1899,(604) 437-1599,,,,"5881 Beresford Street, ",Vancouver,BC,V6J 1K1,https://www.bbb.org/ca/bc/vancouver/profile/metal-roofing-contractors/pacific-restoration-1994-ltd-0037-1251545
Vancouver Copperworks,(778) 883-4639,,,,,3 2810 Huntington Pl ,Port Coquitlam,BC,V3C 4T3,https://www.bbb.org/ca/bc/port-coquitlam/profile/metal-roofing-contractors/vancouver-copperworks-0037-1371437
Papco Building Supply Ltd.,(604) 456-0799,,,,,6892A Merritt Ave ,Burnaby,BC,V5J 4R6,https://www.bbb.org/ca/bc/burnaby/profile/construction-supplies/papco-building-supply-ltd-0037-1282002
Blue Mount Roofing Ltd.,(604) 782-0490,,,,,,Burnaby,BC,V5A 2B5,https://www.bbb.org/ca/bc/burnaby/profile/roofing-contractors/blue-mount-roofing-ltd-0037-1370003
Golden Phoenix Building Material,(604) 233-4826,,,,,12496 Davenport Dr ,Maple Ridge,BC,V2X 8X2,https://www.bbb.org/ca/bc/maple-ridge/profile/roofing-contractors/golden-phoenix-building-material-0037-1374912
Adanac Roofing & Gutters,(604) 888-1616,,,,,22116 88 Ave ,Langley,BC,V1M 3S8,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/adanac-roofing-gutters-0037-1230037
21st Century Roofers Ltd.,(778) 298-5810,,,,,20094 Fernridge Cres ,Langley,BC,V2Z 1X4,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/21st-century-roofers-ltd-0037-114789
Whonnock Roofing Ltd.,(604) 462-7638,,,,,PO Box 335 Stn Del Ctr ,Maple Ridge,BC,V2X 7G2,https://www.bbb.org/ca/bc/maple-ridge/profile/roofing-contractors/whonnock-roofing-ltd-0037-115760
Neo Roofing Solutions,(604) 346-5647,(604) 297-0885,,,,11527 Fraserview St ,Maple Ridge,BC,V2X 4Y8,https://www.bbb.org/ca/bc/maple-ridge/profile/roofing-contractors/neo-roofing-solutions-0037-1248742
OnTop Roofing Ltd.,(604) 812-6536,,,,,PO Box 78099 RPO Northside ,Port Coquitlam,BC,V3B 7H5,https://www.bbb.org/ca/bc/port-coquitlam/profile/roofing-contractors/ontop-roofing-ltd-0037-222875
Taves Roofing Ltd.,(604) 670-7553,(604) 406-8806,(604) 524-6695,(604) 640-2367,(604) 980-1058,14 7228 Winston St ,Burnaby,BC,V5A 2G9,https://www.bbb.org/ca/bc/maple-ridge/profile/roofing-contractors/taves-roofing-ltd-0037-134806
Ridge Meadows Roofing Inc,(604) 377-5401,,,,,21102 117 Ave ,Maple Ridge,BC,V2X 7N8,https://www.bbb.org/ca/bc/maple-ridge/profile/roofing-contractors/ridge-meadows-roofing-inc-0037-1210458
Helios Roofing & Waterproofing Ltd.,(604) 783-6095,,,,,200-5050 Kingsway ,Burnaby,BC,V5H 4H2,https://www.bbb.org/ca/bc/burnaby/profile/roofing-contractors/helios-roofing-waterproofing-ltd-0037-1266214
ApexMaster Roof Systems Ltd.,(604) 536-4057,,,,,111 1785 Martin Dr ,Surrey,BC,V4A 9T5,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/apexmaster-roof-systems-ltd-0037-135789
B Cheema Roofing Ltd.,(604) 722-3600,(604) 351-1396,(778) 926-3400,,,2242 168 St ,Surrey,BC,V3S 0B5,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/b-cheema-roofing-ltd-0037-1226097
Vlad Construction Corp.,(778) 384-5178,(604) 496-6465,,,,,Coquitlam,BC,V3K 4L6,https://www.bbb.org/ca/bc/coquitlam/profile/building-contractors/vlad-construction-corp-0037-1288325
Coast Mountain Roof Ltd.,(604) 420-1657,(604) 420-1657,(604) 773-0492,,,C130 6286 203 St ,Langley,BC,V3A 5E6,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/coast-mountain-roof-ltd-0037-1263097
Full Star Roofing & Construction Inc.,(778) 885-0028,(604) 634-2020,(604) 338-3799,,,1805 Edinburgh St ,New Westminster,BC,V3M 2S2,https://www.bbb.org/ca/bc/new-westminster/profile/roofing-contractors/full-star-roofing-construction-inc-0037-1256463
K2 Roofing Ltd.,(604) 317-0004,,,,,911 12 St ,New Westminster,BC,V3M 4K3,https://www.bbb.org/ca/bc/new-westminster/profile/roofing-contractors/k2-roofing-ltd-0037-1248494
Samra Bros Roofing Ltd.,(604) 946-4333,,,,,14309 Magdalen Ave ,White Rock,BC,V4B 2X1,https://www.bbb.org/ca/bc/white-rock/profile/roofing-contractors/samra-bros-roofing-ltd-0037-106542
Moose on A Roof,(604) 349-7941,,,,,"974, 160 Street ",Surrey,BC,V4A 4W5,https://www.bbb.org/ca/bc/surrey/profile/tile-roofing-contractors/moose-on-a-roof-0037-1273202
Red Brick Chimney Services,(778) 668-7636,(604) 777-3060,,,,1840 Routley Ave ,Port Coquitlam,BC,V3C 1A7,https://www.bbb.org/ca/bc/port-coquitlam/profile/chimney-repair/red-brick-chimney-services-0037-1258885
R. Gill Bros. Roofing Ltd.,(604) 825-3346,,,,,1043 Thomas Ave ,Coquitlam,BC,V3K 2K5,https://www.bbb.org/ca/bc/coquitlam/profile/roofing-contractors/r-gill-bros-roofing-ltd-0037-1191283
Interlock Industries (B.C.) Ltd,(888) 766-3661,,,,,9969 River Way ,Delta,BC,V4G 1M8,https://www.bbb.org/ca/bc/delta/profile/roofing-contractors/interlock-industries-bc-ltd-0037-214215
Coquitlam Roofing Contractors,(778) 858-7847,,,,,170C 20465 Douglas Cr ,Langley,BC,V3A 4B6,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/coquitlam-roofing-contractors-0037-1384669
G & K Roofing Ltd,(604) 526-4217,(604) 526-4218,(604) 720-2620,,,203 7908 15th Ave ,Burnaby,BC,V3N 0G4,https://www.bbb.org/ca/bc/burnaby/profile/roofing-contractors/g-k-roofing-ltd-0037-1229423
Summit Steel Cladding Inc.,(604) 533-4001,,,,,105 5967 206A St ,Langley,BC,V3A 8M1,https://www.bbb.org/ca/bc/langley/profile/metal-roofing-contractors/summit-steel-cladding-inc-0037-199090
Mack Kirk Roofing & Sheet Metal,(604) 258-7121,(604) 258-7122,(778) 389-6458,,,100 1485 Coast Meridian Rd ,Port Coquitlam,BC,V3C 5P1,https://www.bbb.org/ca/bc/port-coquitlam/profile/roofing-contractors/mack-kirk-roofing-sheet-metal-0037-112526
Busy Boys Roofing Ltd.,(604) 418-5500,,,,,3418 164A St ,Surrey,BC,V3Z 0G5,https://www.bbb.org/ca/bc/surrey/profile/metal-roofing-contractors/busy-boys-roofing-ltd-0037-1230140
Pacific Shores Roofing Company Ltd.,(604) 227-1919,(604) 530-1324,,,,,Surrey,BC,V4N 3R1,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/pacific-shores-roofing-company-ltd-0037-1232703
Ferro Building Systems Ltd,(604) 530-3224,,,,,301 19292 60th Ave ,Surrey,BC,V3S 3M2,https://www.bbb.org/ca/bc/surrey/profile/building-contractors/ferro-building-systems-ltd-0037-1384934
Penfolds Roofing & Solar,(604) 254-4663,,,,,2230 Hartley Ave ,Coquitlam,BC,V3K 6X3,https://www.bbb.org/ca/bc/coquitlam/profile/roofing-contractors/penfolds-roofing-solar-0037-102515
The Old Roofer,(778) 835-7455,,,,,205 2080 Hartley Ave ,Coquitlam,BC,V3K 6W5,https://www.bbb.org/ca/bc/coquitlam/profile/roofing-contractors/the-old-roofer-0037-1368797
Best Quality Roofing,(604) 716-5325,(604) 848-8503,,,,61B Fawcett Rd ,Coquitlam,BC,V3K 6V2,https://www.bbb.org/ca/bc/coquitlam/profile/roofing-contractors/best-quality-roofing-0037-1198297
BestWest Roofing Inc.,(604) 779-5317,,,,,1 12 Royal Ave E ,New Westminster,BC,V3L 0B7,https://www.bbb.org/ca/bc/new-westminster/profile/roofing-contractors/bestwest-roofing-inc-0037-1198298
Spartan Roofing,(778) 957-7663,(778) 741-9935,(778) 741-0653,,,207 6430 194 St ,Surrey,BC,V4N 6J7,https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/spartan-roofing-0037-2410768
Aback Roofing,(778) 828-8098,,,,,901 1026 Queens Ave ,New Westminster,BC,V3M 6B2,https://www.bbb.org/ca/bc/new-westminster/profile/roofing-contractors/aback-roofing-0037-1277063
Sierrans Roofing Ltd.,(778) 997-8301,,,,,,Langley,BC,V2Y 3G8,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/sierrans-roofing-ltd-0037-1257810
JMT Roofing,(604) 960-1363,,,,,326 Wood St ,New Westminster,BC,V3M 1P4,https://www.bbb.org/ca/bc/new-westminster/profile/roofing-contractors/jmt-roofing-0037-1227731
Raven Metapro Systems Inc,(604) 539-9669,(604) 539-9600,,,,103 5769 Production Wy ,Langley,BC,V3A 4N5,https://www.bbb.org/ca/bc/langley/profile/metal-roofing-contractors/raven-metapro-systems-inc-0037-1226223
Harvard Industries Ltd.,(604) 530-1818,,,,,1 19643 96 Ave ,Langley,BC,V1M 3C9,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/harvard-industries-ltd-0037-121000
T E K Roofing & Sheet Metal Ltd,(604) 685-4652,(604) 473-2522,(604) 299-2522,,,201 - 204 Cayer Street ,Coquitlam,BC,V3K 5B1,https://www.bbb.org/ca/bc/coquitlam/profile/roofing-contractors/t-e-k-roofing-sheet-metal-ltd-0037-200166
Great West Enterprises Ltd.,(778) 578-7018,,,,,206 20641 Logan Ave ,Langley,BC,V3A 7R3,https://www.bbb.org/ca/bc/langley/profile/commercial-roofing/great-west-enterprises-ltd-0037-1262572
In Awe Roofing Ltd.,(604) 255-7663,,,,,20986 77A Ave ,Langley,BC,V2Y 0L8,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/in-awe-roofing-ltd-0037-1236865
Quantum Roofing,(604) 313-3825,(604) 332-7341,,,,178 1180 Kingsway Ave ,Port Coquitlam,BC,V3C 6N7,https://www.bbb.org/ca/bc/port-coquitlam/profile/roofing-contractors/quantum-roofing-0037-1286271
Totem Roofing & Insulation Ltd.,(604) 460-1322,,,,,11524 195B St ,Pitt Meadows,BC,V3Y 1R2,https://www.bbb.org/ca/bc/pitt-meadows/profile/roofing-contractors/totem-roofing-insulation-ltd-0037-122552
Robinson Roofing and Sheet Metal,(604) 500-7663,,,,,2-1921 Broadway St ,Port Coquitlam,BC,V3C 2N2,https://www.bbb.org/ca/bc/port-coquitlam/profile/roofing-contractors/robinson-roofing-and-sheet-metal-0037-1278175
Altium Building Corp,(604) 560-9554,(604) 574-1233,,,,101 2455 192nd Street ,Surrey,BC,V3Z 3X1,https://www.bbb.org/ca/bc/surrey/profile/metal-roofing-contractors/altium-building-corp-0037-1359693
Langley Roofing Co. Ltd.,(604) 534-8651,(604) 534-8399,,,,3338 200 St ,Langley,BC,V3A 4W3,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/langley-roofing-co-ltd-0037-110860
Western Pacific Roofing Ltd.,(604) 996-5877,,,,,PO Box 61694 ,Langley,BC,V3A 8C8,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/western-pacific-roofing-ltd-0037-1251183
German Master Roofing,(778) 840-6214,,,,,4456 209A St. ,Langley,BC,V3A 8Z2,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/german-master-roofing-0037-1370079
